text,true,pred
"this movie caught me by surprise . for years i have avoided many of harold lloyd's sound pictures as well as those of keaton because they have a generally welldeserved reputation for being lousy compared to the silent films because the basic formula has been lost . however , when i saw this film i was pleasantly surprised to find i actually liked it , . . . once i accepted it really was not a harold lloyd film despite him starring in it . this is because although it is nothing like the style of his earlier films , it is highly original and lloyd isn't bad playing a totally different type of character . br br as i mentioned above , the formula of the old films is almost completely missing here . lloyd does not do the old familiar stunt work , the romance is quite unlike his early screen romances , and the plot is just plain weird ! instead of the usual roles , he is the son of a chinese missionary who returns to america for the first time since he was a small boy . because of this , though he looks like an american except for his white suit and explorer's helmet , he thinks and acts a lot like someone who is chinese . in many ways , he's very naive about america and is like an innocent among wolves . early on , he meets a man who turns out to be a local party boss . this boss always produces a losing candidate for the mayoral racebecause he is bought and paid for by the corrupt mayor to produce a token candidate who has no chance of winning . well , the old geezer who they traditionally run for office just died and he decides to run the naive lloydhe hasn't a prayer of winning ! well , the unthinkable happens and lloyd wins ! ! ! this , and lloyd's decision to clean up the town greatly upsets the old political machine and they stop at nothing to destroy honest lloyd . just when it appears lloyd is headed to jail on a trumped up corruption charge , he creates a scheme that is 100 impossible and very illegal to get signed confessions from the crooks . however , despite this , it is incredibly funny and a great ending . so , my advice is at the end , just suspend disbelief and enjoy . br br an important note this movie is definitely not politically correct . the word chink is used repeatedly . i found it offensive but considering the times , i ignored it as you should too . if , however , you are someone who can't and like being angry , i suggest you never watch movies anywayas you are bound to become offended again and again .",1,0
"the acting in this movie was superb . as an amateur rocketeer , i found very few mistakes . as a human being , it touched my heart and soul . to watch the actors , you would think that they are the actual characters . laura dern , a favorite actress of mine , left nothing out of her performance . the young actors playing the rocket boys showed talent beyond their years , especially young homer . homer's father inspired that eternal lovehate relationship between a father and son so that it felt real . if you don't get a lump in your throat or shed a tear when that first successful rocket goes up or when father and son come to terms , then get your pulse checked you may be dead .",1,0
"mom should really be given a different title to distinguish it from all the other movies out there called mom or with the word mom in the title . br br this is a vastly superior zombie movie to so much of the rubbish that gets churned out time after time and all end up much the same as every other zombie movie out there . br br it is so different and refreshing it almost defies categorisation . br br the kind old lady who takes in a creepy lodger , who just happens to be a flesh eater , who then infects the old lady who also turns into a flesh eating zombie , or ghoul , quite which exactly is not defined . br br there is pathos in the story as her son realises what she has become and while at first horrified , attempts to help her by supplying 'food' . i shall say no more about that , for fear of inserting a spoiler ! it is one of those 'quiet' movies as opposed to guns blasting , explosions raging , car chases , etc boring etc that makes so many movies all the same rubbish , but still with enough gory moments to satisfy horror fans , whilst also inserting sadness into the story , along with nice touches of humour as opposed to downright silliness of some socalled 'horror' movies . br br there is a particularly nice atmospheric shot at the beginning of the film , where the old lady is sitting alone in her room with only her christmas tree for company and looks so 'innocent' , but , what she becomes ! ! oh my ! br br a gem of a movie and even if not your thing , should at least be viewed if only once by any true horror fan .",1,0
"clint eastwood plays a wounded union soldier found by a girl from a confederate boarding school and he's taken in and nursed back to health instead of turned over to confederate soldiers . seems that the womenfolk at this place have ulterior motives . geraldine paige , the headmistress , justifies not turning him into the confederacy and even passes him off as her cousin . of course when the man gets to feeling better he becomes quite the lady's man and is pretty much making the rounds , but when he gets busted he really gets busted , in fact so badly he gets his leg cut off , but it's for his own good , of course , not out of retribution . things get carried a bit further though when certain women don't get what they want . i haven't seen this for years and it still has a certain creepiness to it that by today's standards is still pretty strange . not typical eastwood at all . if you haven't seen this one it's worth seeing . 8 out of 10 .",1,0
"what seemed at first just another introverted french flick offering no more than baleful sentiment became for me , on second viewing , a genuinely insightful and quite satisfying presentation . br br spoiler of sorts follows . br br poor cedric ; he apparently didn't know what hit him . poor audience ; we were at first caught up in what seemed a really beautiful and romantic story only to be led back and forth into the dark reality of mismatch . these two guys just didn't belong together from their first ambiguous encounter . as much as mathieu and cedric were sexually attracted to each other , the absence of a deeper emotional tie made it impossible for mathieu , an intellectual being , to find fulfillment in sharing life with someone whose sensibilities were more attuned to carnival festivities and romps on the beach . br br on a purely technical note , i loved the camera action in this film . subtitles were totally unnecessary , even though my french is presque rien . i could watch it again without the annoying english translation and enjoy it even more . this was a polished , very professionally made motion picture . though many scenes seem superfluous , i rate it nine out of ten .",1,0
"after all these years , i am puzzled as to why julie brown west coast isn't a household name or a hugely famous comedic star . she is one of the funniest females on the planet . in this spoof , she takes on madonna who is one of her favorite targets . she is medusa , a hugely successful singer , like madonna who also happened to have documentary truth or dare . julie brown spoofs madonna as medusa who came from wisconsin , the land of dairy and beer . i remember the segment where she went to wisconsin to visit her family and a grave . i don't remember if it was a parent or her pet . i remember somebody saying that medusa did nothing original . she was just copying others . i have to say that i hope this spoof documentary is available on dvd somewhere . julie brown was at her best mocking and spoofing others .",1,0
"those engaging the movie camera so early in the century must have figured out some of its potential very early on . this is a good story of a playboy type who needs money and inadvertently sells his soul to satan for a lot of money . unfortunately , the soul is his double and he must confront him frequently , tearing his life apart . there are some wonderful scenes with people fading out and , of course , the scenes when the two are on the stage at the same time . the middle part is a bit dull , but the faustian story is always in the minds of the viewer . one thing i have to mention is the general unattractiveness of the people in the movie . also , they pretty much shied away from much action which would have at least given some life to the thing . i first was made aware of this movie about 25 years ago and have finally been able to see it . i was not disappointed .",1,0
"i just watched the dvd version of born bad and found it to be tense , gritty and , near the end , too graphic for the faint of heart . justin walker clueless and corey feldman turn in superior performances . for a low budget film , this picture delivers . the depth of character and clever dialogue are two things not usually seen in a roger corman picture . check it out on dvd !",1,0
"having discovered the ring trilogy , i have been greedily gobbling up all those other japanese and korean films that are either on or following the bandwagon . br br i don't have an easy definition of horror , but this film certainly pushed some of my buttons , even though i can't claim that the film makes a lot of sense . i'm squeamish so there were several points in the film when i just didn't want to watch what was happening on screen . the film unnerved me so i became apprehensive of seeing things that i thought i was going to see . br br it's an imaginative film offering a great deal visually . it also provides food for thought . and plenty of material to argue about when the film is over . br br the characters are welldefined to say the least . could they make films like this in the west ? br br so it doesn't make sense in the end , but when one has an appetite for the occult , the supernatural , the bizarre , the otherworldly , then no film is going to deliver a final allexplaining payoff .",1,0
"i saw this film a few years ago and i got to say that i really love it . jason patric was perfect for this weird role that he played . the director ? i don't too many things about him . . . and i don't care . the screenplay is good , that's for sure . in just a few words i have to say about this movie that is weird , strange , even dark , but it's a good one . i saw it a few years ago and never saw it since then . i want to see it again and again . i know that i'm not gonna get sick of watching it . the scenes , the atmosphere , the actors , the story . . . everything is good . the movie should have lasted longer . i think 120 minutes should have been perfect . i was hoping for a part 2 for this movie . too bad it din't happened . jason patricyou're the man ! very good movie . the end .",1,0
"i'm biased towards any movie that paints a luxuriant picture of italy in my opinion the most romantic country in the world . unfortunately the movie was rather short , unusually so for a period piece , and a little sparse on the cinematography aspect . however , the excellent story makes up for it . the four ladies embark on a muchneeded relaxing vacation with problems on their minds . over the course of the movie , they realize their problems and begin fixing them . they believe san salvatore , the castle they stay in , has an enchanting effect on people . it's a tub of love , says lottie wilkins . you can watch their gradual change from dissatisfied to exuberant as the italian seaside works its magic on them . br br all their problems and their solutions are plausible . the actresses were great . the background music seemed very appropriate for an romantic italian locale . all in all , a 1010 movie for me .",1,0
"in this muppet movie , kermit , miss piggy , fozzie , gonzo , rowlf , scooter , camillia , dr . teeth , floyd , animal , janice , and zoot are college graduates who decide to bring their successful college musical , manhattan melodies , to broadway . unfortunately , no producer will even meet with the muppets . after being denied by too many producers , scooter suggests that the muppets decide to move on on their own . however , kermit still believes that he can get his show on broadway , but after he finally does and let's everybody know that he sold the show , kermit get's amnesia and the others don't know where he is . br br this features many great scenes , including a live action sequence that introduced the muppet babies , a wedding sequence filled with muppets , including the sesame street cast and traveling matt from fraggle rock , scooter as a movie theatre usher , and a scene where rizzo and the other rats cook breakfast . br br my only complaint is that more characters weren't included more . sure , many of them appear at the wedding , but there should have been some significant roles for bunsen , beaker , beauregard , and sweetums , and lips should have been part of the electric mayhem in this movie like he was in the muppet show's last season and the great muppet caper , and miss piggys dog foo foo should have been with her as well after all , rizzo the rat , also performed by steve whitmire , had a big part in this movie , and he wasn't very wellknown at the time .",1,0
"excuse me if i'm wrong , but cronica para un desayuno could be one of the most gretatest films in tne mexican movie history for a lot of reasons . we can get a lot of ingredients for a perfect mexican middleclass family breakfast a cup of buuel's surrealistic motifs with a little drop of ripstenian desolated scenarios ; a pound of phallus symbols around the film and a difficult psychological complexity , more than todd solondz's happiness and the dogma movement films . theres a lot of sordidness , black humor , repressed dreams teodoro's dream of fly , incestual lack of control the relation between marcos and luzma , nosense parallel stories , a discrete violence , anachronisms andbr br a little sign of hope spotlighted in luzma , the husband's home return and un poco mas used for leitmotif . marcos bruno bichir is a charming character i think in a bukoskian way , the kingwithout acrown who don't expects for anything , but broken noses . luzma maria rojo , the lovable wife , put out a lot of faces , but the only thing that she worried is that her sons had breakfast ; she' s a loser in many ways and sensual in few moments , but you will fall in love of her . the soundtrack's drag too much woods feeds the lack of technical merits , intentional , of course outoffocus shots , overlighted closeups in introspective scenes , dizzy pans and sudden edition cuts . crnica is something difficult to digest , it get stuck in the throat and anything helps for it . it tastes bitter , like a rotten orange juice and sour like expired milk , but you want to enjoy it . so i recommend to get some melox before the show , because you won't get hungry after all .",1,0
"of course i'm a bit prejudiced but for the time it was the most accurate portrayal of marines ever shown on the big screen . br br i was at camp pendleton undergoing infantry training when webb brought his crew down to film some outdoor scenes and our company was asked to participate . it took about two or three days as best i can recall . br br webb and don dubbins were serious and businesslike . br br during the filming of our short scenewhich seemed to take forever to an 18 year oldwebb was very conscientious about getting things marine things right and he did a good job with one exceptionthat scene where a recruit was wearing sunglasses . never happen for a host of reasons . br br i have a video of the movie and will bore my grandkids anytime i can make them sit still for a few seconds as i show them their papaw when he was a young stud and part of the world's greatest fighting force no brag , just fact . br br what amazed me then was how well the real marines carried out their acting roles . that was before i realized that dis have to have some acting genes to get their job done . br br the only film i've seen since that is the equal of the di is the first half of full metal jacket and that part is superior only because of the foul language . when the di was made , cursing wasn't allowed on screen . br br despite the lack of profanity , it's still a great movie to rent . br br ooooorahhhhhh ! ! ! ! ! br br semper fi , do or die",1,0
"please note the below text is taken from the irish dvd release . some of this summary may be wrongbr br edgeofyourseat chiller , in which the legacy of an ancient witch and her bloodthirsty coven causes a deserted island hotel to become the embodiment of evil two centuries later . br br when an inquisitive photographer david hasselhoff , baywatch , knight rider and his virginal fiance linda blair , the exorcist creep onto the island to research its gruesome history , they are joined by an unwit ting estate agent and his prospective buyers . br br gradually the group find themselves falling victim to the ancient evil that lives on in the mysterious old woman who roams the hotel , seeking fresh victims for satanic rites , human sacrifice and demon ic possession . . . br br check in at the witchcraft hotel . . . we hope you enjoy your slay ! br br additional info . on the movies contentsbr br violence some gruesome , sexual violence very strong ! br br sex andor nudity some strong , as well as innuendo . br br bad language some , strong . br br other some drug use and references .",1,0
"i've bought , the feast of all saints , and it's not truly a horrible movie , but a lot of things could have been better . it had a lot of historical value , played out by very talented actressactors , and it's not an everyday occurrence that actors can play out such a role and have it be somewhat believable . there were some parts that were a little mediocre and confusing , but i wouldn't say that the entire movie was horrible . once you think about that , capturing 1800's new orleans , and making something out of it , it pretty hard , and much harder to get actors who can strongly signify those parts . but the only big problem i had with the movie was that most of the actors who did play the free people of color , were mostly light skinned africans , not very universal in casting others who weren't light skinned ; one of the old creole stereotypes that still exists . whomever did the casting could have picked a wider variety when it came to hue , despite many creoles are color conscious . rather picking actors that looked near white in a sense , could have been more thought out . the actors did a great job , the script could have better written , and overall i found the performances were very believable .",1,0
"beware , my lovely came on tv on bbc2 recently during the early hours so i set the video to record it and was pleased i did . br br a man finds a dead woman so he escapes so he don't get the blame for her murder and gets a job as a handyman at a widow's house but she does not know what she is taking on here . it turns out this man is a psychopath and possible killer . he starts tormenting her and locks her in the cellar . he then cuts the phones line so she can't get help from the outside . a young boy who regularly does shopping for her notices something isn't quite right when he comes to drop her shopping off . eventually , the man leaves , acting as if nothing has happened . br br i can see why beware , my lovely was given an x certificate when released in the cinemas . some of the scenes are rather nasty for this time . i also thought the man was going to do something to the young boy too . br br the cast features an excellent performance from robert ryan as the psychopath , ida lupino as the widow and are joined by barbara whiting and dee pollock as the boy . br br this is certainly robert ryan's most chilling performance i've seen . a must see . br br rating 4 stars out of 5 .",1,0
